"long","lat","order","hole","piece","id","group"
137027.6043,924019.9813,17580,FALSE,"1","S12000013","S12000013.1"
137024.9998,923998.5002,17581,FALSE,"1","S12000013","S12000013.1"
137649.502,924435.5026,17582,FALSE,"1","S12000013","S12000013.1"
138410.4964,923595.0032,17583,FALSE,"1","S12000013","S12000013.1"
138238.6675,924221.5793,17584,FALSE,"1","S12000013","S12000013.1"
139344.2118,923764.1044,17585,FALSE,"1","S12000013","S12000013.1"
137475.0168,921612.9291,17586,FALSE,"1","S12000013","S12000013.1"
137376.2807,921582.163,17587,FALSE,"1","S12000013","S12000013.1"
135074.9903,921239.055,17588,FALSE,"1","S12000013","S12000013.1"
134382,921554.51,17589,FALSE,"1","S12000013","S12000013.1"
133927.9502,921068.0385,17590,FALSE,"1","S12000013","S12000013.1"
133127.1103,920948.6383,17591,FALSE,"1","S12000013","S12000013.1"
132536.01,921298.91,17592,FALSE,"1","S12000013","S12000013.1"
133009.4299,920931.0929,17593,FALSE,"1","S12000013","S12000013.1"
126910.6023,920021.7958,17594,FALSE,"1","S12000013","S12000013.1"
126926.6159,920000.0213,17595,FALSE,"1","S12000013","S12000013.1"
127488.4999,919236.0001,17596,FALSE,"1","S12000013","S12000013.1"
128388.7714,919968.2734,17597,FALSE,"1","S12000013","S12000013.1"
128427.8579,920000.0185,17598,FALSE,"1","S12000013","S12000013.1"
128431.5783,919981.858,17599,FALSE,"1","S12000013","S12000013.1"
128579.5993,919247.8004,17600,FALSE,"1","S12000013","S12000013.1"
128717.48,920040.78,17601,FALSE,"1","S12000013","S12000013.1"
128814.07,920105.66,17602,FALSE,"1","S12000013","S12000013.1"
129538.3223,920142.0986,17603,FALSE,"1","S12000013","S12000013.1"
130279.2928,920178.0695,17604,FALSE,"1","S12000013","S12000013.1"
130407.0157,920038.6307,17605,FALSE,"1","S12000013","S12000013.1"
95495.5695,869010.568,17606,FALSE,"2","S12000013","S12000013.2"
93727.9998,871117.2001,17607,FALSE,"2","S12000013","S12000013.2"
94713.9979,871685.8376,17608,FALSE,"2","S12000013","S12000013.2"
94852.7616,871766.1509,17609,FALSE,"2","S12000013","S12000013.2"
93064.2023,871397.3044,17610,FALSE,"2","S12000013","S12000013.2"
92314.5,871849.5,17611,FALSE,"2","S12000013","S12000013.2"
91773.5,872100,17612,FALSE,"2","S12000013","S12000013.2"
92363.001,871262.0034,17613,FALSE,"2","S12000013","S12000013.2"
92075.1032,870619.3799,17614,FALSE,"2","S12000013","S12000013.2"
90122.1399,872548.7802,17615,FALSE,"2","S12000013","S12000013.2"
89963.1632,872705.9546,17616,FALSE,"2","S12000013","S12000013.2"
89989.872,872698.5333,17617,FALSE,"2","S12000013","S12000013.2"
91626.6314,872242.8831,17618,FALSE,"2","S12000013","S12000013.2"
91573.858,872342.0355,17619,FALSE,"2","S12000013","S12000013.2"
91292.4232,872876.8511,17620,FALSE,"2","S12000013","S12000013.2"
91755.7583,872599.0121,17621,FALSE,"2","S12000013","S12000013.2"
91850.5262,872539.2304,17622,FALSE,"2","S12000013","S12000013.2"
91952.9998,873320.0002,17623,FALSE,"2","S12000013","S12000013.2"
88792.5021,873219.5028,17624,FALSE,"2","S12000013","S12000013.2"
89059.0429,873021.8977,17625,FALSE,"2","S12000013","S12000013.2"
88676.5019,872995.497,17626,FALSE,"2","S12000013","S12000013.2"
88695.1203,872982.8341,17627,FALSE,"2","S12000013","S12000013.2"
90413.0884,871982.2933,17628,FALSE,"2","S12000013","S12000013.2"
89745.205,870947.2822,17629,FALSE,"2","S12000013","S12000013.2"
89647.81,870814.99,17630,FALSE,"2","S12000013","S12000013.2"
89662.3656,870818.9069,17631,FALSE,"2","S12000013","S12000013.2"
89569.698,870675.301,17632,FALSE,"2","S12000013","S12000013.2"
90693.6957,870336.2393,17633,FALSE,"2","S12000013","S12000013.2"
90610.5348,870302.9979,17634,FALSE,"2","S12000013","S12000013.2"
92412.2076,869816.9861,17635,FALSE,"2","S12000013","S12000013.2"
92217.7867,869453.4526,17636,FALSE,"2","S12000013","S12000013.2"
92177.4796,869388.2505,17637,FALSE,"2","S12000013","S12000013.2"
91705.3997,868624.5981,17638,FALSE,"2","S12000013","S12000013.2"
92140.5002,868044,17639,FALSE,"2","S12000013","S12000013.2"
90481.5725,867724.0976,17640,FALSE,"2","S12000013","S12000013.2"
90536.9095,867726.262,17641,FALSE,"2","S12000013","S12000013.2"
90715.0571,867736.7122,17642,FALSE,"2","S12000013","S12000013.2"
91976.5003,867793.5001,17643,FALSE,"2","S12000013","S12000013.2"
91579.0029,867028.9952,17644,FALSE,"2","S12000013","S12000013.2"
92262.5007,866832.5009,17645,FALSE,"2","S12000013","S12000013.2"
95282.9519,867412.9789,17646,FALSE,"2","S12000013","S12000013.2"
94644.9965,865748.6643,17647,FALSE,"2","S12000013","S12000013.2"
94112,864450.9998,17648,FALSE,"2","S12000013","S12000013.2"
91949.7928,863781.5633,17649,FALSE,"2","S12000013","S12000013.2"
90990.5372,864227.5839,17650,FALSE,"2","S12000013","S12000013.2"
90748.5028,864614.9963,17651,FALSE,"2","S12000013","S12000013.2"
89945,864764.4997,17652,FALSE,"2","S12000013","S12000013.2"
90268.89,864016.2073,17653,FALSE,"2","S12000013","S12000013.2"
90297.1118,863917.5204,17654,FALSE,"2","S12000013","S12000013.2"
88985.4955,864346.5662,17655,FALSE,"2","S12000013","S12000013.2"
85556.9746,863708.7644,17656,FALSE,"2","S12000013","S12000013.2"
85050.239,864491.7521,17657,FALSE,"2","S12000013","S12000013.2"
86190.9105,864273.9113,17658,FALSE,"2","S12000013","S12000013.2"
86240.2458,864263.2788,17659,FALSE,"2","S12000013","S12000013.2"
85900.2002,865952.4,17660,FALSE,"2","S12000013","S12000013.2"
85946.5012,864847.4997,17661,FALSE,"2","S12000013","S12000013.2"
83847.1716,864869.6966,17662,FALSE,"2","S12000013","S12000013.2"
84855.8981,863881.8116,17663,FALSE,"2","S12000013","S12000013.2"
84294.2735,863873.1014,17664,FALSE,"2","S12000013","S12000013.2"
83147.2275,863855.3633,17665,FALSE,"2","S12000013","S12000013.2"
84573.341,863626.043,17666,FALSE,"2","S12000013","S12000013.2"
91097.5001,862577,17667,FALSE,"2","S12000013","S12000013.2"
91143.0001,863375.4999,17668,FALSE,"2","S12000013","S12000013.2"
92966.4982,863182.996,17669,FALSE,"2","S12000013","S12000013.2"
92199.4289,860000.0208,17670,FALSE,"2","S12000013","S12000013.2"
91970.0002,859047.9999,17671,FALSE,"2","S12000013","S12000013.2"
90567.004,858803.4996,17672,FALSE,"2","S12000013","S12000013.2"
90615.2367,858796.7186,17673,FALSE,"2","S12000013","S12000013.2"
91378.5058,858505.1857,17674,FALSE,"2","S12000013","S12000013.2"
90087.999,858292.9957,17675,FALSE,"2","S12000013","S12000013.2"
87339.0404,859637.4995,17676,FALSE,"2","S12000013","S12000013.2"
88891.2504,858213.0294,17677,FALSE,"2","S12000013","S12000013.2"
86590.4893,859199.3559,17678,FALSE,"2","S12000013","S12000013.2"
87395.441,858416.3471,17679,FALSE,"2","S12000013","S12000013.2"
85720.1367,858384.4992,17680,FALSE,"2","S12000013","S12000013.2"
84516.5708,859478.8121,17681,FALSE,"2","S12000013","S12000013.2"
84218.7,859794,17682,FALSE,"2","S12000013","S12000013.2"
84439.4958,859548.8906,17683,FALSE,"2","S12000013","S12000013.2"
84143.4459,859818.0667,17684,FALSE,"2","S12000013","S12000013.2"
85122.4834,858295.9398,17685,FALSE,"2","S12000013","S12000013.2"
84890.9847,858021.4707,17686,FALSE,"2","S12000013","S12000013.2"
85813.8423,858071.2854,17687,FALSE,"2","S12000013","S12000013.2"
87244.2029,857777.9253,17688,FALSE,"2","S12000013","S12000013.2"
87399.6593,857446.7336,17689,FALSE,"2","S12000013","S12000013.2"
88052.2371,854834.7877,17690,FALSE,"2","S12000013","S12000013.2"
86642.4818,855323.1662,17691,FALSE,"2","S12000013","S12000013.2"
86683.8,855852.7,17692,FALSE,"2","S12000013","S12000013.2"
86577.7518,855776.9952,17693,FALSE,"2","S12000013","S12000013.2"
86547.5001,856007.0001,17694,FALSE,"2","S12000013","S12000013.2"
85722.401,855328.05,17695,FALSE,"2","S12000013","S12000013.2"
85688.4362,855345.2762,17696,FALSE,"2","S12000013","S12000013.2"
84412.4063,857000.9027,17697,FALSE,"2","S12000013","S12000013.2"
84409.5303,856986.0533,17698,FALSE,"2","S12000013","S12000013.2"
84186.5486,856261.8318,17699,FALSE,"2","S12000013","S12000013.2"
83876.0463,856421.7799,17700,FALSE,"2","S12000013","S12000013.2"
83039.4018,856853.6182,17701,FALSE,"2","S12000013","S12000013.2"
82445.6355,858408.8896,17702,FALSE,"2","S12000013","S12000013.2"
83695.886,858373.6666,17703,FALSE,"2","S12000013","S12000013.2"
84073.662,858362.8859,17704,FALSE,"2","S12000013","S12000013.2"
83954.5392,858377.0622,17705,FALSE,"2","S12000013","S12000013.2"
82386.3169,858565.1032,17706,FALSE,"2","S12000013","S12000013.2"
83268.0921,859178.5779,17707,FALSE,"2","S12000013","S12000013.2"
81176.5831,859055.8867,17708,FALSE,"2","S12000013","S12000013.2"
81151.5661,860000.0247,17709,FALSE,"2","S12000013","S12000013.2"
81129.9969,860814.0418,17710,FALSE,"2","S12000013","S12000013.2"
81532.8263,860807.2317,17711,FALSE,"2","S12000013","S12000013.2"
81743.2766,860803.124,17712,FALSE,"2","S12000013","S12000013.2"
80255.5916,862783.1636,17713,FALSE,"2","S12000013","S12000013.2"
81101.1567,861075.6103,17714,FALSE,"2","S12000013","S12000013.2"
81121.709,861025.7469,17715,FALSE,"2","S12000013","S12000013.2"
80350.016,860000.0303,17716,FALSE,"2","S12000013","S12000013.2"
79999.9931,859534.7878,17717,FALSE,"2","S12000013","S12000013.2"
79182.9898,858448.8458,17718,FALSE,"2","S12000013","S12000013.2"
78433.4535,859999.9971,17719,FALSE,"2","S12000013","S12000013.2"
77149.6167,862656.8731,17720,FALSE,"2","S12000013","S12000013.2"
77281.9948,864051.7304,17721,FALSE,"2","S12000013","S12000013.2"
77777,864366.5,17722,FALSE,"2","S12000013","S12000013.2"
77302.1523,864264.1282,17723,FALSE,"2","S12000013","S12000013.2"
77369.8935,864977.9115,17724,FALSE,"2","S12000013","S12000013.2"
77184.8197,864781.9645,17725,FALSE,"2","S12000013","S12000013.2"
77188.5,864967.5,17726,FALSE,"2","S12000013","S12000013.2"
76453.6639,864089.787,17727,FALSE,"2","S12000013","S12000013.2"
75059.4955,866249.9173,17728,FALSE,"2","S12000013","S12000013.2"
76334.1037,866537.1914,17729,FALSE,"2","S12000013","S12000013.2"
77338.2078,865428.9441,17730,FALSE,"2","S12000013","S12000013.2"
78027.6754,864673.4192,17731,FALSE,"2","S12000013","S12000013.2"
81340.6423,863950.0094,17732,FALSE,"2","S12000013","S12000013.2"
79576.7806,864371.28,17733,FALSE,"2","S12000013","S12000013.2"
79999.9643,864288.7703,17734,FALSE,"2","S12000013","S12000013.2"
80731.8923,864146.0635,17735,FALSE,"2","S12000013","S12000013.2"
79999.9651,864307.4225,17736,FALSE,"2","S12000013","S12000013.2"
78072.3024,864732.3905,17737,FALSE,"2","S12000013","S12000013.2"
76330.3449,866634.5586,17738,FALSE,"2","S12000013","S12000013.2"
76295.496,867705.2012,17739,FALSE,"2","S12000013","S12000013.2"
74946.9003,868361.1002,17740,FALSE,"2","S12000013","S12000013.2"
75584.4999,867261.3992,17741,FALSE,"2","S12000013","S12000013.2"
74699.4843,866424.4385,17742,FALSE,"2","S12000013","S12000013.2"
74590.2844,866403.4838,17743,FALSE,"2","S12000013","S12000013.2"
72300.5996,866377.1009,17744,FALSE,"2","S12000013","S12000013.2"
71792.3991,868018.101,17745,FALSE,"2","S12000013","S12000013.2"
72532.2858,868874.6925,17746,FALSE,"2","S12000013","S12000013.2"
71684.7009,869372.4005,17747,FALSE,"2","S12000013","S12000013.2"
72000.1001,868342.9001,17748,FALSE,"2","S12000013","S12000013.2"
71183.1,868156.6,17749,FALSE,"2","S12000013","S12000013.2"
68765.4959,870793.7974,17750,FALSE,"2","S12000013","S12000013.2"
68927.1655,870906.5438,17751,FALSE,"2","S12000013","S12000013.2"
69638.1814,871120.7359,17752,FALSE,"2","S12000013","S12000013.2"
69764.7993,870431.7012,17753,FALSE,"2","S12000013","S12000013.2"
70403.6998,870610.9,17754,FALSE,"2","S12000013","S12000013.2"
70660.1257,871428.5946,17755,FALSE,"2","S12000013","S12000013.2"
70707.48,871442.86,17756,FALSE,"2","S12000013","S12000013.2"
70680.908,871494.8656,17757,FALSE,"2","S12000013","S12000013.2"
70906.3005,872213.6006,17758,FALSE,"2","S12000013","S12000013.2"
70217.4034,872607.0794,17759,FALSE,"2","S12000013","S12000013.2"
70322.2961,872656.0266,17760,FALSE,"2","S12000013","S12000013.2"
71826.2,873031.7002,17761,FALSE,"2","S12000013","S12000013.2"
71800.127,873345.6424,17762,FALSE,"2","S12000013","S12000013.2"
71919.4,873401.3,17763,FALSE,"2","S12000013","S12000013.2"
71724.9207,874251.1951,17764,FALSE,"2","S12000013","S12000013.2"
71721.0003,874298.4,17765,FALSE,"2","S12000013","S12000013.2"
72896.7002,875556.4998,17766,FALSE,"2","S12000013","S12000013.2"
72439,876552.9998,17767,FALSE,"2","S12000013","S12000013.2"
72583.4254,876628.6966,17768,FALSE,"2","S12000013","S12000013.2"
73564.367,876689.9099,17769,FALSE,"2","S12000013","S12000013.2"
74437.8003,876251.4002,17770,FALSE,"2","S12000013","S12000013.2"
75164.4,876772.7998,17771,FALSE,"2","S12000013","S12000013.2"
77383.4999,874364.5001,17772,FALSE,"2","S12000013","S12000013.2"
77114.4999,873737.5002,17773,FALSE,"2","S12000013","S12000013.2"
78859.5025,872865.0039,17774,FALSE,"2","S12000013","S12000013.2"
79508.4001,875936.6999,17775,FALSE,"2","S12000013","S12000013.2"
79999.9677,876146.5064,17776,FALSE,"2","S12000013","S12000013.2"
81756.0007,876896.0007,17777,FALSE,"2","S12000013","S12000013.2"
81547.5009,878231.9997,17778,FALSE,"2","S12000013","S12000013.2"
81766.3761,878385.7754,17779,FALSE,"2","S12000013","S12000013.2"
82851,878812.5,17780,FALSE,"2","S12000013","S12000013.2"
83042.7877,879282.5472,17781,FALSE,"2","S12000013","S12000013.2"
83453.5034,879571.1049,17782,FALSE,"2","S12000013","S12000013.2"
83690.0238,878818.9377,17783,FALSE,"2","S12000013","S12000013.2"
83655.2946,878689.9529,17784,FALSE,"2","S12000013","S12000013.2"
82807,877957.0983,17785,FALSE,"2","S12000013","S12000013.2"
82914.4988,877390.0998,17786,FALSE,"2","S12000013","S12000013.2"
81808.2006,875677.9002,17787,FALSE,"2","S12000013","S12000013.2"
84070.7124,875035.6978,17788,FALSE,"2","S12000013","S12000013.2"
84490.3942,874705.5119,17789,FALSE,"2","S12000013","S12000013.2"
84813.5021,873463.6027,17790,FALSE,"2","S12000013","S12000013.2"
84754.9038,874821.4045,17791,FALSE,"2","S12000013","S12000013.2"
85804.2,874180.6998,17792,FALSE,"2","S12000013","S12000013.2"
86727.8975,874680.3049,17793,FALSE,"2","S12000013","S12000013.2"
86164.4002,875098.8002,17794,FALSE,"2","S12000013","S12000013.2"
87172.4959,874725.9019,17795,FALSE,"2","S12000013","S12000013.2"
85371.0001,876089.6005,17796,FALSE,"2","S12000013","S12000013.2"
86386.5657,876416.0878,17797,FALSE,"2","S12000013","S12000013.2"
86438.9,876388.2,17798,FALSE,"2","S12000013","S12000013.2"
86488.742,876448.9358,17799,FALSE,"2","S12000013","S12000013.2"
87522.9001,876781.4002,17800,FALSE,"2","S12000013","S12000013.2"
88834.3999,878563.4981,17801,FALSE,"2","S12000013","S12000013.2"
89001.7087,878548.1891,17802,FALSE,"2","S12000013","S12000013.2"
89713.301,877842.1001,17803,FALSE,"2","S12000013","S12000013.2"
90718.7026,879311.7877,17804,FALSE,"2","S12000013","S12000013.2"
90649.2812,878705.2619,17805,FALSE,"2","S12000013","S12000013.2"
90606.5,878636.5,17806,FALSE,"2","S12000013","S12000013.2"
90638.5302,878611.3319,17807,FALSE,"2","S12000013","S12000013.2"
90628.2649,878521.6451,17808,FALSE,"2","S12000013","S12000013.2"
92758.5001,876900.5998,17809,FALSE,"2","S12000013","S12000013.2"
92354.0003,875574.6001,17810,FALSE,"2","S12000013","S12000013.2"
91658,876187.1,17811,FALSE,"2","S12000013","S12000013.2"
91984.2795,875272.7846,17812,FALSE,"2","S12000013","S12000013.2"
91944,875256.5,17813,FALSE,"2","S12000013","S12000013.2"
92074.144,875020.9621,17814,FALSE,"2","S12000013","S12000013.2"
92103.0001,874940.1001,17815,FALSE,"2","S12000013","S12000013.2"
90417.9999,874940.1001,17816,FALSE,"2","S12000013","S12000013.2"
90815.5323,874292.5352,17817,FALSE,"2","S12000013","S12000013.2"
90851.9914,874287.8811,17818,FALSE,"2","S12000013","S12000013.2"
93807.4999,873909.0003,17819,FALSE,"2","S12000013","S12000013.2"
93525.0011,872672.9997,17820,FALSE,"2","S12000013","S12000013.2"
95858.4998,873549.2998,17821,FALSE,"2","S12000013","S12000013.2"
95605.2133,873777.051,17822,FALSE,"2","S12000013","S12000013.2"
95899.7724,873783.7847,17823,FALSE,"2","S12000013","S12000013.2"
96222.3998,873297.8005,17824,FALSE,"2","S12000013","S12000013.2"
97002.4,873404.5932,17825,FALSE,"2","S12000013","S12000013.2"
97916.5268,872553.1919,17826,FALSE,"2","S12000013","S12000013.2"
97986.0007,872443.995,17827,FALSE,"2","S12000013","S12000013.2"
95862.0304,869502.7564,17828,FALSE,"2","S12000013","S12000013.2"
95495.5695,869010.568,17829,FALSE,"2","S12000013","S12000013.2"
81507.0037,843706.4986,17830,FALSE,"3","S12000013","S12000013.3"
84757.5379,841457.9578,17831,FALSE,"3","S12000013","S12000013.3"
84908.6539,841285.0058,17832,FALSE,"3","S12000013","S12000013.3"
84834.7879,840983.8283,17833,FALSE,"3","S12000013","S12000013.3"
83117.5848,841102.6847,17834,FALSE,"3","S12000013","S12000013.3"
82926.4003,841147.9999,17835,FALSE,"3","S12000013","S12000013.3"
83095.601,840535.3995,17836,FALSE,"3","S12000013","S12000013.3"
83421.0021,840460.3012,17837,FALSE,"3","S12000013","S12000013.3"
83614.7,840172.1,17838,FALSE,"3","S12000013","S12000013.3"
84037.9973,840317.9068,17839,FALSE,"3","S12000013","S12000013.3"
85246.5,840039.0002,17840,FALSE,"3","S12000013","S12000013.3"
86095.9999,840787.5002,17841,FALSE,"3","S12000013","S12000013.3"
86087.1576,840762.5866,17842,FALSE,"3","S12000013","S12000013.3"
85609.2584,839800.831,17843,FALSE,"3","S12000013","S12000013.3"
85094.9999,839970.5007,17844,FALSE,"3","S12000013","S12000013.3"
85375.5005,839349.9992,17845,FALSE,"3","S12000013","S12000013.3"
83298.9999,839205.7002,17846,FALSE,"3","S12000013","S12000013.3"
83331.0623,838774.3908,17847,FALSE,"3","S12000013","S12000013.3"
83333.1219,838661.1902,17848,FALSE,"3","S12000013","S12000013.3"
81587.4976,839808.9967,17849,FALSE,"3","S12000013","S12000013.3"
82802.1002,838137.5003,17850,FALSE,"3","S12000013","S12000013.3"
84929.6531,838062.9242,17851,FALSE,"3","S12000013","S12000013.3"
85442.6809,838027.6645,17852,FALSE,"3","S12000013","S12000013.3"
85695,835425.4997,17853,FALSE,"3","S12000013","S12000013.3"
87057.9967,835944.0031,17854,FALSE,"3","S12000013","S12000013.3"
87389.5242,835052.7686,17855,FALSE,"3","S12000013","S12000013.3"
86690.2869,833415.6198,17856,FALSE,"3","S12000013","S12000013.3"
86566.2961,833138.3954,17857,FALSE,"3","S12000013","S12000013.3"
86194.1643,833202.4253,17858,FALSE,"3","S12000013","S12000013.3"
85141.0002,833392.5003,17859,FALSE,"3","S12000013","S12000013.3"
83387.502,831085.5029,17860,FALSE,"3","S12000013","S12000013.3"
83394.24,831067.807,17861,FALSE,"3","S12000013","S12000013.3"
83503.9496,830795.3127,17862,FALSE,"3","S12000013","S12000013.3"
83920.0007,829758.5036,17863,FALSE,"3","S12000013","S12000013.3"
82252.0074,827199.3547,17864,FALSE,"3","S12000013","S12000013.3"
82205.2101,827128.0361,17865,FALSE,"3","S12000013","S12000013.3"
81626.5577,827207.46,17866,FALSE,"3","S12000013","S12000013.3"
80096.4127,827458.5959,17867,FALSE,"3","S12000013","S12000013.3"
80250.1008,828289.886,17868,FALSE,"3","S12000013","S12000013.3"
80279.8482,828374.6871,17869,FALSE,"3","S12000013","S12000013.3"
80395.5929,828287.3995,17870,FALSE,"3","S12000013","S12000013.3"
81038.5,827638.5,17871,FALSE,"3","S12000013","S12000013.3"
80796.3911,827985.1423,17872,FALSE,"3","S12000013","S12000013.3"
81294.4999,827609.4994,17873,FALSE,"3","S12000013","S12000013.3"
80026.9998,829022.0002,17874,FALSE,"3","S12000013","S12000013.3"
79999.9564,828930.9029,17875,FALSE,"3","S12000013","S12000013.3"
79930.7066,828697.6312,17876,FALSE,"3","S12000013","S12000013.3"
78255.0867,828170.8994,17877,FALSE,"3","S12000013","S12000013.3"
78172.6997,828162.2006,17878,FALSE,"3","S12000013","S12000013.3"
77732.9975,829572.5968,17879,FALSE,"3","S12000013","S12000013.3"
77648.0481,829239.4641,17880,FALSE,"3","S12000013","S12000013.3"
77485,829593.1,17881,FALSE,"3","S12000013","S12000013.3"
77471.3757,828963.1177,17882,FALSE,"3","S12000013","S12000013.3"
76645.3003,829985.5994,17883,FALSE,"3","S12000013","S12000013.3"
76835.6143,829277.2483,17884,FALSE,"3","S12000013","S12000013.3"
76592.09,829755.13,17885,FALSE,"3","S12000013","S12000013.3"
76991.9099,828695.5144,17886,FALSE,"3","S12000013","S12000013.3"
77272.2998,827651.8999,17887,FALSE,"3","S12000013","S12000013.3"
79129.9998,827270.5,17888,FALSE,"3","S12000013","S12000013.3"
79040.7636,827393.0353,17889,FALSE,"3","S12000013","S12000013.3"
79746.0318,827934.2261,17890,FALSE,"3","S12000013","S12000013.3"
79783.503,827942.0036,17891,FALSE,"3","S12000013","S12000013.3"
79999.9917,826943.2925,17892,FALSE,"3","S12000013","S12000013.3"
80132.4995,826332.0044,17893,FALSE,"3","S12000013","S12000013.3"
80181.2371,826328.4053,17894,FALSE,"3","S12000013","S12000013.3"
80187.5,826302,17895,FALSE,"3","S12000013","S12000013.3"
82089.1967,825650.1083,17896,FALSE,"3","S12000013","S12000013.3"
82407.292,825232.005,17897,FALSE,"3","S12000013","S12000013.3"
82265.6277,824656.9483,17898,FALSE,"3","S12000013","S12000013.3"
81976.5004,823701.9985,17899,FALSE,"3","S12000013","S12000013.3"
82096.602,823548.1537,17900,FALSE,"3","S12000013","S12000013.3"
83066.7531,820367.5435,17901,FALSE,"3","S12000013","S12000013.3"
83071.1895,820299.7034,17902,FALSE,"3","S12000013","S12000013.3"
81762.1131,819085.1817,17903,FALSE,"3","S12000013","S12000013.3"
81217.6547,819018.1937,17904,FALSE,"3","S12000013","S12000013.3"
79177.5,820198,17905,FALSE,"3","S12000013","S12000013.3"
79170.8523,820107.5414,17906,FALSE,"3","S12000013","S12000013.3"
78450.7961,820707.2045,17907,FALSE,"3","S12000013","S12000013.3"
79049.2919,819999.9497,17908,FALSE,"3","S12000013","S12000013.3"
79153.8641,819876.3746,17909,FALSE,"3","S12000013","S12000013.3"
79103.659,819193.21,17910,FALSE,"3","S12000013","S12000013.3"
80141.0389,818709.8099,17911,FALSE,"3","S12000013","S12000013.3"
80150.578,818698.5373,17912,FALSE,"3","S12000013","S12000013.3"
78316.4756,819286.3198,17913,FALSE,"3","S12000013","S12000013.3"
78076.0645,819837.8587,17914,FALSE,"3","S12000013","S12000013.3"
77958.4752,820107.1321,17915,FALSE,"3","S12000013","S12000013.3"
77984.3987,820000.0264,17916,FALSE,"3","S12000013","S12000013.3"
78056.1837,819729.0218,17917,FALSE,"3","S12000013","S12000013.3"
78179.982,819248.8589,17918,FALSE,"3","S12000013","S12000013.3"
77970.1087,819298.5757,17919,FALSE,"3","S12000013","S12000013.3"
76296.853,819699.1615,17920,FALSE,"3","S12000013","S12000013.3"
76260.4869,819710.0432,17921,FALSE,"3","S12000013","S12000013.3"
77403.4277,817736.4224,17922,FALSE,"3","S12000013","S12000013.3"
77387.92,817711.4,17923,FALSE,"3","S12000013","S12000013.3"
77415.134,817716.3056,17924,FALSE,"3","S12000013","S12000013.3"
77464.6003,817631.3002,17925,FALSE,"3","S12000013","S12000013.3"
79999.9919,818067.094,17926,FALSE,"3","S12000013","S12000013.3"
80457.42,818145.7187,17927,FALSE,"3","S12000013","S12000013.3"
82181.4968,817462.6585,17928,FALSE,"3","S12000013","S12000013.3"
82730.5001,817209.0002,17929,FALSE,"3","S12000013","S12000013.3"
82725.0028,815314.998,17930,FALSE,"3","S12000013","S12000013.3"
82910.0353,815509.5311,17931,FALSE,"3","S12000013","S12000013.3"
82920.5,815381,17932,FALSE,"3","S12000013","S12000013.3"
83362.9248,815985.6744,17933,FALSE,"3","S12000013","S12000013.3"
83474.9983,816103.5023,17934,FALSE,"3","S12000013","S12000013.3"
84656.0002,815011.4998,17935,FALSE,"3","S12000013","S12000013.3"
84377.6519,814268.2398,17936,FALSE,"3","S12000013","S12000013.3"
84091.256,814329.9443,17937,FALSE,"3","S12000013","S12000013.3"
83687.9766,814414.2868,17938,FALSE,"3","S12000013","S12000013.3"
84190.3452,814279.8732,17939,FALSE,"3","S12000013","S12000013.3"
83203.0012,813628.5002,17940,FALSE,"3","S12000013","S12000013.3"
83413.0036,812700.9963,17941,FALSE,"3","S12000013","S12000013.3"
83198.9802,812802.6987,17942,FALSE,"3","S12000013","S12000013.3"
80474,814293,17943,FALSE,"3","S12000013","S12000013.3"
80239.8893,814208.8375,17944,FALSE,"3","S12000013","S12000013.3"
80000.0021,814322.8302,17945,FALSE,"3","S12000013","S12000013.3"
79176.4011,814714.1995,17946,FALSE,"3","S12000013","S12000013.3"
78109.3043,813442.8949,17947,FALSE,"3","S12000013","S12000013.3"
77811.0033,814203.7956,17948,FALSE,"3","S12000013","S12000013.3"
74766.1022,814267.5988,17949,FALSE,"3","S12000013","S12000013.3"
73745.9993,815425.3964,17950,FALSE,"3","S12000013","S12000013.3"
73136.7099,818120.9019,17951,FALSE,"3","S12000013","S12000013.3"
73177.5,818163.7,17952,FALSE,"3","S12000013","S12000013.3"
73099.1976,818286.857,17953,FALSE,"3","S12000013","S12000013.3"
72816.7974,819536.1997,17954,FALSE,"3","S12000013","S12000013.3"
72811.2604,819999.998,17955,FALSE,"3","S12000013","S12000013.3"
72809.1774,820174.4755,17956,FALSE,"3","S12000013","S12000013.3"
73120.7,820714.9,17957,FALSE,"3","S12000013","S12000013.3"
72786.8219,822047.0468,17958,FALSE,"3","S12000013","S12000013.3"
72725.9999,827141.7,17959,FALSE,"3","S12000013","S12000013.3"
72194.9961,829298.4953,17960,FALSE,"3","S12000013","S12000013.3"
70865.2986,829896.0043,17961,FALSE,"3","S12000013","S12000013.3"
72605.3002,830350.7,17962,FALSE,"3","S12000013","S12000013.3"
72661.8146,830613.8916,17963,FALSE,"3","S12000013","S12000013.3"
72666.6337,830651.4212,17964,FALSE,"3","S12000013","S12000013.3"
73340.1797,833953.8501,17965,FALSE,"3","S12000013","S12000013.3"
73458.9,834046.22,17966,FALSE,"3","S12000013","S12000013.3"
73372.6402,834113.0057,17967,FALSE,"3","S12000013","S12000013.3"
73557.2997,835018.4002,17968,FALSE,"3","S12000013","S12000013.3"
75106.0963,836329.9026,17969,FALSE,"3","S12000013","S12000013.3"
75576.0987,835882.5997,17970,FALSE,"3","S12000013","S12000013.3"
74980.5983,837027.303,17971,FALSE,"3","S12000013","S12000013.3"
75090.315,840000.0018,17972,FALSE,"3","S12000013","S12000013.3"
